Timestamp,Source IP Address,Destination IP Address,Source Port,Destination Port,Protocol,Packet Length,Packet Type,Traffic Type,Payload Data,Malware Indicators,Anomaly Scores,Alerts/Warnings,Attack Type,Attack Signature,Action Taken,Severity Level,User Information,Device Information,Network Segment,Geo-location Data,Proxy Information,Firewall Logs,IDS/IPS Alerts,Log Source
2020-01-23 15:21:04,219.244.169.226,213.193.160.165,54856,16719,TCP,127,Control,DNS,Odio dolores eius eum sed quis ipsa. Harum ipsum at nemo saepe. Asperiores numquam similique.,,9.44,,Malware,Known Pattern B,Ignored,Medium,Biju Ramesh,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_0) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/52.0.843.0 Safari/536.1",Segment C,"Ichalkaranji, Goa",74.55.4.179,Log Data,Alert Data,Server
2021-01-25 12:43:35,218.58.28.24,220.166.22.242,7646,64475,UDP,219,Data,DNS,"Eligendi quibusdam nostrum cum iste tempora. Dicta aliquid suscipit. Voluptates unde quo atque.
Atque maxime commodi eum ad. Id nostrum quod.",IoC Detected,86.71,,DDoS,Known Pattern A,Logged,Medium,Akarsh Dugal,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_1 like Mac OS X; gu-IN) AppleWebKit/533.38.5 (KHTML, like Gecko) Version/4.0.5 Mobile/8B111 Safari/6533.38.5",Segment A,"Danapur, Uttar Pradesh",,Log Data,,Firewall
2020-09-02 20:21:27,107.198.106.97,85.200.18.135,15435,27712,UDP,1064,Control,DNS,Recusandae a natus expedita voluptas neque praesentium animi. Ab debitis similique quos. Velit ex dolorum vero suscipit perferendis. Nesciunt libero eligendi facere exercitationem expedita.,IoC Detected,11.04,Alert Triggered,Malware,Known Pattern B,Ignored,Medium,Rati Bansal,Opera/9.13.(Windows NT 6.1; fa-IR) Presto/2.9.175 Version/10.00,Segment A,"Tinsukia, Haryana",,,Alert Data,Server
2022-10-22 18:03:59,58.249.209.121,86.209.246.193,17595,36150,ICMP,543,Data,DNS,"Recusandae molestiae hic quidem ex eligendi. Veritatis natus dolore totam laudantium.
Cupiditate numquam quasi distinctio tempora error minus rem. Fugit id deleniti earum hic placeat odit.",,28.18,Alert Triggered,Intrusion,Known Pattern A,Blocked,Low,Vidur Mangal,"Mozilla/5.0 (Windows; U; Windows 95) AppleWebKit/532.24.3 (KHTML, like Gecko) Version/5.0.2 Safari/532.24.3",Segment B,"Navi Mumbai, Mizoram",197.205.165.142,,Alert Data,Firewall
2023-01-28 07:41:13,163.128.52.207,78.130.47.206,27176,59645,ICMP,1331,Data,HTTP,Occaecati molestiae quae fugiat dolores rem architecto. Dicta laboriosam natus iusto aspernatur voluptates qui culpa.,IoC Detected,52.93,Alert Triggered,Intrusion,Known Pattern B,Ignored,Low,Shanaya Chadha,Mozilla/5.0 (Windows CE; an-ES; rv:1.9.1.20) Gecko/9742-11-10 18:04:39 Firefox/3.6.4,Segment A,"Latur, Rajasthan",,Log Data,,Firewall
2023-08-30 22:31:52,129.211.230.123,48.47.113.59,27472,50153,UDP,1127,Data,FTP,"Saepe aliquid impedit amet. Commodi ex commodi repellendus nam.
Nulla minus perspiciatis. Dolore consequuntur labore cupiditate porro. Nihil nemo dicta vero illo.",IoC Detected,81.28,,DDoS,Known Pattern A,Blocked,Medium,Hunar Aggarwal,Opera/8.48.(X11; Linux x86_64; aa-ET) Presto/2.9.172 Version/10.00,Segment A,"Bardhaman, Tripura",91.242.231.253,,,Server
2021-01-20 09:36:33,32.183.126.24,196.3.131.90,46590,21666,ICMP,726,Control,HTTP,"Adipisci impedit est nam. Officia error ratione fuga. Alias aut aperiam aspernatur vitae beatae.
Culpa itaque eius unde. Sunt nemo nobis optio.",IoC Detected,60.69,,Intrusion,Known Pattern A,Logged,Low,Aniruddh Shanker,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0),Segment A,"Bally, Assam",39.86.72.229,,,Server
2020-06-04 06:12:39,71.223.59.74,94.213.150.114,14713,8810,ICMP,255,Control,HTTP,Officiis dolor corporis officia delectus. Accusantium quis repellendus aliquid quod odio. In placeat itaque doloremque fugit vel aperiam.,,2.71,Alert Triggered,Malware,Known Pattern A,Blocked,Low,Pari Sabharwal,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/59.0.869.0 Safari/532.1",Segment B,"Giridih, Haryana",203.5.77.171,Log Data,Alert Data,Firewall
2023-08-29 06:03:50,41.95.67.34,159.227.207.180,61013,25401,TCP,275,Control,HTTP,"Nobis laboriosam explicabo aperiam facilis. Ratione voluptate quibusdam hic quos ullam quo.
Et fuga sit nam repudiandae quidem. Natus asperiores iusto ex. Dolor consequuntur minima.",IoC Detected,21.43,,DDoS,Known Pattern B,Ignored,Medium,Dhanush Krishnamurthy,Opera/9.59.(X11; Linux i686; iu-CA) Presto/2.9.161 Version/12.00,Segment B,"Tirupati, Manipur",,,,Firewall
2023-07-25 15:08:02,132.83.134.130,95.196.205.229,27080,45489,ICMP,753,Control,HTTP,"Cumque maxime perferendis quam officiis in sint incidunt. Nisi reprehenderit ea.
Quis facilis ut earum mollitia pariatur. Vitae cum enim eveniet nam. Hic ipsum nesciunt id reprehenderit dolorum.",IoC Detected,0.66,,Intrusion,Known Pattern A,Logged,Medium,Zaina Sani,"Mozilla/5.0 (Windows; U; Windows CE) AppleWebKit/534.25.1 (KHTML, like Gecko) Version/4.1 Safari/534.25.1",Segment C,"Raiganj, Himachal Pradesh",,Log Data,,Server
2020-11-16 20:57:57,126.157.153.244,11.211.240.15,10779,4880,UDP,1496,Control,HTTP,"Veniam tempore sequi laudantium a quidem. Ab qui in ea pariatur. Itaque vitae sint numquam dicta.
Ipsum nobis nihil fuga illo ad. Voluptatibus saepe ab officiis dolores quas architecto aperiam.",,63.49,Alert Triggered,DDoS,Known Pattern B,Ignored,Medium,Samarth Garg,Mozilla/5.0 (Android 2.2.3; Mobile; rv:54.0) Gecko/54.0 Firefox/54.0,Segment A,"Mumbai, Odisha",,,Alert Data,Server
2021-12-11 09:20:29,192.143.81.73,28.118.94.233,9768,8436,TCP,1182,Control,DNS,"Vero adipisci expedita voluptatibus sed magnam repellendus dolores.
Odit illum tenetur nulla harum molestias.",IoC Detected,77.15,,DDoS,Known Pattern A,Logged,Medium,Ela Kadakia,"Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_6 like Mac OS X) AppleWebKit/532.1 (KHTML, like Gecko) FxiOS/14.0o1954.0 Mobile/78E314 Safari/532.1",Segment A,"Shivpuri, Tripura",155.230.247.106,Log Data,Alert Data,Server
2020-02-02 11:19:44,90.211.206.25,105.53.119.219,33228,34865,UDP,575,Control,DNS,Iure repudiandae aut eum harum molestiae. Iure voluptatibus nemo consequuntur at odio. Excepturi excepturi dolorum expedita perspiciatis unde.,,50.42,,Malware,Known Pattern B,Logged,Medium,Bhamini Jhaveri,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.1; Trident/4.1),Segment C,"Amroha, Odisha",,Log Data,,Firewall
2022-04-14 16:12:47,53.198.192.228,72.250.21.81,49334,48915,UDP,114,Control,DNS,Molestias minima ducimus et laboriosam. Dolore sunt itaque aspernatur neque perferendis. Assumenda eos nobis quod officia.,,6.02,,Intrusion,Known Pattern B,Blocked,Low,Anya Yohannan,Mozilla/5.0 (Android 2.2.2; Mobile; rv:54.0) Gecko/54.0 Firefox/54.0,Segment A,"Kanpur, Assam",,,Alert Data,Firewall
2022-12-07 04:17:23,143.211.74.79,142.27.87.99,20937,8766,ICMP,180,Data,HTTP,Officia magnam ad ea sed minima veniam beatae. Cum odio itaque totam voluptate rem. Tenetur magnam at explicabo.,,28.28,Alert Triggered,Intrusion,Known Pattern B,Logged,Medium,Zain Dugar,"Mozilla/5.0 (Windows; U; Windows NT 6.2) AppleWebKit/531.25.7 (KHTML, like Gecko) Version/5.0 Safari/531.25.7",Segment C,"Bidhannagar, Manipur",,Log Data,,Server
2023-02-17 13:33:40,168.239.247.109,220.91.0.37,55181,26621,TCP,635,Control,DNS,Distinctio saepe deleniti eveniet cum. Doloribus numquam placeat occaecati sit quo cupiditate. Voluptatem voluptas rerum eveniet quisquam harum similique.,IoC Detected,65.67,,Malware,Known Pattern B,Ignored,Low,Anika Bobal,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_0) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/36.0.897.0 Safari/531.0",Segment A,"Rajpur Sonarpur, Assam",51.113.31.241,Log Data,Alert Data,Firewall
2022-05-17 16:33:14,126.247.234.122,9.85.43.183,32420,38872,TCP,540,Data,HTTP,Facilis inventore earum consequatur sunt necessitatibus incidunt. Enim et cum sequi. Enim perferendis nam facere laboriosam earum aperiam.,,60.13,,DDoS,Known Pattern B,Blocked,High,Oorja Ramesh,Opera/9.89.(Windows 95; sv-SE) Presto/2.9.167 Version/12.00,Segment C,"Munger, Mizoram",181.184.22.60,,Alert Data,Server
2023-09-22 23:28:35,80.60.23.1,168.228.46.198,45111,47018,UDP,836,Data,FTP,Cumque quaerat voluptate eius. Fuga illo vero fuga nobis. Rem aut ullam quasi doloremque similique repellendus.,,12.33,,DDoS,Known Pattern A,Ignored,Medium,Krish Sur,"Mozilla/5.0 (Windows; U; Windows NT 10.0) AppleWebKit/531.1.2 (KHTML, like Gecko) Version/5.0.1 Safari/531.1.2",Segment B,"Deoghar, Haryana",,,,Firewall
2020-03-20 21:09:39,30.132.55.156,44.202.184.172,62084,30836,ICMP,1141,Data,DNS,Doloribus optio modi quaerat doloribus illum beatae. Perspiciatis porro ut temporibus exercitationem. Eveniet adipisci ut perferendis.,IoC Detected,15.74,,DDoS,Known Pattern B,Blocked,Low,Kiaan Krishna,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.0; Trident/5.1),Segment C,"Raipur, Haryana",,,Alert Data,Firewall
2021-09-21 16:14:37,214.221.107.156,94.188.104.230,58396,48621,ICMP,661,Data,FTP,"Ea ea aspernatur deserunt quas. Velit minima fugit non recusandae.
Excepturi quasi iusto fuga sint. Cum culpa velit hic quae nemo. Quasi assumenda libero quisquam sit.",,82.32,,DDoS,Known Pattern B,Logged,High,Umang Wagle,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 4.0; Trident/4.0),Segment B,"Ranchi, Himachal Pradesh",149.33.214.141,Log Data,Alert Data,Server
2020-02-14 12:32:11,144.35.251.141,10.198.80.86,6412,62809,UDP,91,Data,DNS,"Eius maiores eligendi sed. Accusantium aliquid ex sunt. Distinctio earum aut dolorem.
Corporis dignissimos animi soluta voluptate harum. Aliquid modi fuga magni est magni corrupti.",,1.99,,Malware,Known Pattern A,Ignored,Medium,Ritvik Kaur,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.6.20) Gecko/9196-01-08 01:14:54 Firefox/12.0,Segment C,"Jabalpur, Punjab",,Log Data,,Server
2023-02-26 08:02:38,160.211.34.183,113.122.192.131,8255,12425,TCP,1190,Data,FTP,Quae architecto sit sint tempore tempore reprehenderit. Dignissimos veritatis dolorem sint explicabo esse. Repudiandae architecto minus ipsum harum ipsa.,IoC Detected,51.11,,DDoS,Known Pattern A,Blocked,Medium,Fateh Kannan,Mozilla/5.0 (X11; Linux i686; rv:1.9.7.20) Gecko/8407-05-23 21:52:01 Firefox/3.8,Segment B,"Bally, Tripura",104.10.133.175,Log Data,Alert Data,Firewall
2022-06-11 08:23:22,197.85.192.134,55.234.79.88,48358,10711,TCP,948,Data,HTTP,"Impedit ipsa vel deleniti corporis amet non. Nobis maxime incidunt magnam non ratione quo nemo.
Est commodi repellat voluptatem iusto. Ipsam placeat molestiae rerum officiis earum quibusdam.",,91.13,,Intrusion,Known Pattern A,Blocked,Low,Aarna Dey,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_8 like Mac OS X) AppleWebKit/535.1 (KHTML, like Gecko) FxiOS/18.5u2903.0 Mobile/32P010 Safari/535.1",Segment A,"Kadapa, Meghalaya",,Log Data,,Firewall
2021-10-02 08:54:24,45.130.183.82,169.187.96.237,61221,10445,UDP,1257,Control,DNS,Modi natus animi odio iure rem. Quae numquam itaque. Adipisci dolores doloribus provident.,IoC Detected,68.63,,DDoS,Known Pattern B,Ignored,High,Nehmat Kanda,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_8_7) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/49.0.850.0 Safari/536.2",Segment A,"Jorhat, Bihar",,,,Server
2021-03-27 08:06:38,206.35.14.165,1.167.115.214,20649,50274,ICMP,129,Data,DNS,"Totam rem autem quia atque commodi. Iusto et voluptatibus repudiandae.
Veritatis beatae quia quia perspiciatis explicabo. Id possimus non. Similique nisi tempore.",IoC Detected,80.19,Alert Triggered,DDoS,Known Pattern A,Ignored,Low,Riya Balasubramanian,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; nds-DE) AppleWebKit/533.36.7 (KHTML, like Gecko) Version/4.0.5 Mobile/8B119 Safari/6533.36.7",Segment A,"Medininagar, Goa",,,,Firewall
2020-10-20 01:56:34,4.3.4.53,142.69.80.218,27819,53055,UDP,738,Data,DNS,"Dolorum cum suscipit possimus. Delectus quasi eum explicabo.
Officia quis enim quidem quaerat. Laboriosam iste inventore quia rerum. Harum deserunt quidem illo fugit libero soluta.",,64.52,,Malware,Known Pattern A,Logged,Medium,Zaina Amble,Opera/8.10.(X11; Linux x86_64; shs-CA) Presto/2.9.184 Version/12.00,Segment A,"Vijayawada, Chhattisgarh",,Log Data,,Firewall
2022-02-21 07:23:36,144.241.212.90,207.109.90.42,18265,17521,TCP,137,Control,FTP,Repellendus beatae tempore totam laudantium numquam. Numquam aut nisi dolorem nobis molestiae.,IoC Detected,70.5,Alert Triggered,Malware,Known Pattern A,Logged,Medium,Raghav Gala,Opera/8.35.(X11; Linux i686; mk-MK) Presto/2.9.166 Version/10.00,Segment C,"Kharagpur, Bihar",128.143.248.220,Log Data,Alert Data,Server
2020-12-20 12:23:00,191.254.156.20,192.191.23.122,45614,19485,ICMP,1005,Data,HTTP,Eius a velit tenetur facilis ipsa. Incidunt culpa reiciendis soluta.,,26.75,,DDoS,Known Pattern B,Ignored,High,Badal Sarkar,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/21.0.886.0 Safari/532.1",Segment C,"Gudivada, Meghalaya",,Log Data,Alert Data,Server
2021-07-27 10:47:24,3.26.144.5,118.82.87.101,25196,1628,TCP,1213,Control,HTTP,Odio voluptate eum veniam eos eius repudiandae. Incidunt porro fugiat facilis accusamus ad iusto. Ratione neque voluptatem nulla blanditiis.,IoC Detected,4.57,Alert Triggered,Malware,Known Pattern A,Logged,Low,Tejas Shetty,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.1),Segment B,"Kamarhati, Sikkim",,Log Data,,Server
2020-03-23 02:05:52,145.155.187.54,182.117.6.64,23961,61623,ICMP,622,Control,FTP,"Consectetur ipsum eveniet. Quos ut enim maxime illum. Dicta ut aperiam magnam unde.
Repellendus occaecati ipsum eligendi quis voluptate numquam. Officia est magnam cum at.",,28.05,,Malware,Known Pattern B,Blocked,Low,Lagan Anand,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; ug-CN) AppleWebKit/533.3.2 (KHTML, like Gecko) Version/3.0.5 Mobile/8B116 Safari/6533.3.2",Segment A,"Bhilwara, Goa",,Log Data,Alert Data,Firewall
2021-11-19 12:32:41,13.160.135.137,29.231.86.91,34503,30542,TCP,1172,Data,HTTP,Ad officia amet officia. Soluta esse odit distinctio accusantium eius officia. Cumque molestias unde laboriosam numquam dolores quaerat.,IoC Detected,95.33,Alert Triggered,Intrusion,Known Pattern A,Blocked,Medium,Hiran Bhatia,"Mozilla/5.0 (Linux; Android 5.1.1) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/24.0.867.0 Safari/535.2",Segment A,"Karimnagar, West Bengal",,,,Firewall
2021-12-02 00:47:02,19.158.70.223,142.199.27.212,39161,1969,ICMP,490,Control,FTP,"Iusto accusantium facere adipisci dignissimos inventore. Maiores iusto odit officiis assumenda natus fugit.
Veritatis inventore voluptatem eos. Expedita nemo quibusdam nihil iure velit iste.",,10.92,Alert Triggered,Malware,Known Pattern A,Logged,Medium,Hazel Jha,Opera/8.93.(Windows NT 5.2; dz-BT) Presto/2.9.183 Version/12.00,Segment B,"Surat, Rajasthan",,Log Data,,Firewall
2021-05-30 20:31:30,220.2.224.250,91.207.9.190,16620,8767,ICMP,779,Data,DNS,Hic explicabo magnam eum deleniti neque similique. Molestias doloribus quidem. Perspiciatis quos dignissimos neque repellendus quia sint.,IoC Detected,87.64,Alert Triggered,DDoS,Known Pattern B,Ignored,High,Diya Uppal,Opera/9.72.(X11; Linux i686; tig-ER) Presto/2.9.190 Version/11.00,Segment C,"Ramagundam, Manipur",166.156.84.120,Log Data,Alert Data,Firewall
2021-09-12 14:29:57,80.164.113.71,59.21.180.62,6941,43998,TCP,1277,Control,FTP,"Ipsa expedita porro atque officia. Ullam maiores earum odio deserunt consequatur.
Labore accusantium facilis nemo optio non. Eaque voluptas repellat architecto.",,7.67,,Malware,Known Pattern B,Blocked,High,Manjari Arora,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; cs-CZ) AppleWebKit/534.28.6 (KHTML, like Gecko) Version/4.0.5 Mobile/8B116 Safari/6534.28.6",Segment C,"Karnal, Assam",,Log Data,,Firewall
2023-04-14 05:00:49,74.214.44.31,124.187.58.173,35977,16394,ICMP,266,Data,HTTP,Occaecati incidunt dolores nobis laudantium.,IoC Detected,72.51,,DDoS,Known Pattern A,Blocked,Low,Jiya Goda,Opera/8.91.(Windows 98; Win 9x 4.90; mn-MN) Presto/2.9.182 Version/10.00,Segment C,"Ambattur, West Bengal",177.25.244.28,,Alert Data,Server
2021-05-24 00:48:21,188.254.181.224,93.254.210.147,52598,28937,ICMP,98,Data,HTTP,"Molestiae ex enim vel eos dolores. Dolor alias unde quae exercitationem quis mollitia excepturi.
Laudantium voluptatem in officia possimus saepe.",,52.72,,Malware,Known Pattern A,Ignored,Medium,Miraya Johal,Mozilla/5.0 (X11; Linux i686; rv:1.9.6.20) Gecko/6351-08-16 20:47:13 Firefox/15.0,Segment C,"Faridabad, Uttarakhand",68.122.209.211,Log Data,,Server
2022-01-02 11:11:58,118.157.9.80,159.158.217.35,7814,15436,TCP,880,Control,DNS,Incidunt expedita ut voluptate. Voluptas saepe maiores dignissimos ipsam ad quod eaque.,IoC Detected,10.41,,Intrusion,Known Pattern B,Logged,Medium,Adira Garde,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_1) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/30.0.822.0 Safari/535.1",Segment A,"Ramagundam, West Bengal",79.139.141.254,Log Data,,Firewall
2023-09-28 21:05:10,6.43.104.235,128.37.238.71,49400,23784,UDP,733,Data,FTP,Accusamus quisquam sit laboriosam. Autem quos at at ducimus. Corrupti praesentium tenetur ea. Voluptate nobis quo voluptas consequatur praesentium.,,86.16,,Intrusion,Known Pattern B,Blocked,Medium,Emir Karpe,Mozilla/5.0 (compatible; MSIE 8.0; Windows 98; Win 9x 4.90; Trident/4.1),Segment A,"Dindigul, Nagaland",25.243.111.243,Log Data,Alert Data,Server
2022-11-06 08:42:16,22.106.186.186,107.125.176.255,26515,25769,TCP,642,Control,DNS,Corrupti velit molestiae aspernatur. Cum velit voluptates quo ipsam fugiat. Cumque vel amet.,IoC Detected,42.46,Alert Triggered,Malware,Known Pattern B,Blocked,Low,Ivana Barad,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 10.0; Trident/5.0),Segment C,"Chandrapur, West Bengal",78.177.209.166,Log Data,,Firewall
2021-07-07 11:18:18,22.192.91.236,129.203.89.183,59445,16773,TCP,752,Control,HTTP,Sequi sapiente deserunt fugiat ipsam deleniti dolores. Expedita nisi atque debitis. Atque nam reiciendis a ipsum occaecati totam.,,21.65,,Malware,Known Pattern B,Blocked,Medium,Vihaan Wali,"Mozilla/5.0 (iPhone; CPU iPhone OS 3_1_3 like Mac OS X) AppleWebKit/535.2 (KHTML, like Gecko) FxiOS/12.9c2207.0 Mobile/63B647 Safari/535.2",Segment C,"Satna, Gujarat",,,Alert Data,Server
2020-10-01 21:32:15,20.18.79.9,21.159.13.255,55499,35236,UDP,1172,Control,HTTP,Ad sapiente consectetur aut iste rem. Quidem non fuga corporis officia eius laboriosam.,IoC Detected,28.52,Alert Triggered,Malware,Known Pattern A,Ignored,Medium,Adah Sekhon,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.01; Trident/3.0),Segment B,"Amroha, Gujarat",190.167.167.11,Log Data,,Firewall
2020-09-02 17:19:05,121.70.102.91,64.112.146.157,20096,28616,ICMP,506,Data,FTP,Sint sapiente facilis sequi harum tempora. Quidem possimus veritatis repellendus. Ducimus sapiente consequuntur.,IoC Detected,48.7,Alert Triggered,Malware,Known Pattern A,Blocked,Low,Drishya Dubey,Opera/9.75.(Windows 98; hak-TW) Presto/2.9.177 Version/12.00,Segment A,"Guntur, Bihar",29.161.174.78,Log Data,Alert Data,Server
2022-06-07 20:04:08,140.208.89.236,215.92.79.252,6295,59783,ICMP,222,Control,DNS,"Illo quas explicabo ad alias cum. Sunt fugit vero delectus. Maxime similique deleniti.
Quaerat commodi laudantium praesentium repellat temporibus. Quisquam molestias porro architecto eius.",IoC Detected,71.16,Alert Triggered,Malware,Known Pattern A,Blocked,Medium,Myra Balasubramanian,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/35.0.861.0 Safari/536.0",Segment A,"Danapur, Mizoram",,,Alert Data,Server
2023-02-01 14:36:28,74.178.17.248,95.126.212.74,42879,18421,UDP,596,Data,FTP,"Eligendi voluptas doloremque atque quos numquam. Aliquid nobis earum facere deserunt.
Fuga aperiam eos quae debitis harum nulla.",,79.89,Alert Triggered,Intrusion,Known Pattern A,Blocked,High,Emir Bal,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; cv-RU) AppleWebKit/532.37.1 (KHTML, like Gecko) Version/3.0.5 Mobile/8B112 Safari/6532.37.1",Segment B,"Bhind, Haryana",53.54.0.189,,Alert Data,Firewall
2021-11-17 00:20:28,5.80.136.161,153.55.110.238,15019,39444,TCP,195,Control,HTTP,"Quis ipsam nobis earum. Eaque deleniti accusamus necessitatibus exercitationem ducimus deleniti culpa.
Et qui sed consectetur hic accusamus. Dolore suscipit libero libero tempora.",IoC Detected,7.44,,DDoS,Known Pattern B,Blocked,Low,Akarsh Bedi,"Mozilla/5.0 (Windows; U; Windows NT 5.2) AppleWebKit/533.49.6 (KHTML, like Gecko) Version/4.1 Safari/533.49.6",Segment C,"Maheshtala, Manipur",,,Alert Data,Firewall
2022-10-01 02:44:38,189.185.1.100,213.123.156.240,49527,28738,ICMP,467,Data,FTP,Cumque provident rerum. Qui velit excepturi sint ab.,IoC Detected,32.82,,Intrusion,Known Pattern B,Blocked,High,Anahi Datta,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_8_0 rv:4.0; crh-UA) AppleWebKit/531.3.4 (KHTML, like Gecko) Version/4.0 Safari/531.3.4",Segment B,"Ichalkaranji, Sikkim",119.252.84.24,,Alert Data,Server
2021-11-23 03:37:19,75.157.183.73,59.105.66.226,38342,16834,ICMP,1363,Data,DNS,Quis sint natus autem. Odio quaerat nesciunt nesciunt consectetur. Veniam quia deleniti esse veniam dicta praesentium.,IoC Detected,73.42,Alert Triggered,Malware,Known Pattern A,Blocked,Low,Renee Issac,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; en-CA) AppleWebKit/533.42.7 (KHTML, like Gecko) Version/4.0.5 Mobile/8B114 Safari/6533.42.7",Segment A,"Loni, Tripura",,Log Data,Alert Data,Server
2021-07-13 01:56:31,12.77.74.170,134.62.1.231,29981,35132,UDP,1243,Data,FTP,"Ab ullam voluptas tempora.
Maiores quidem enim beatae doloremque placeat rerum. Quidem qui est quo nesciunt assumenda dolor.",IoC Detected,47.81,Alert Triggered,Malware,Known Pattern B,Blocked,Low,Vardaniya Saraf,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_9_6; rv:1.9.5.20) Gecko/8339-05-28 00:08:52 Firefox/14.0,Segment C,"Shimla, Kerala",61.119.187.233,,Alert Data,Firewall
